gene_id	gene_symbol	mean_expression	log2_fold_change	t_statistic	pvalue	padj
ENSG00000002076	DYNC854	8.0061	0.1461	0.3003	0.7683257178977013	0.9998953409918314
ENSG00000002075	ARID89	1.8876	-0.2293	-0.3866	0.704889504124002	0.9998953409918314
ENSG00000002107	DYNC453	7.5147	-0.1798	-0.5621	0.5829575132459912	0.9998953409918314
ENSG00000002106	RPL592	4.7562	0.2596	0.485	0.6351914257314047	0.9998953409918314
ENSG00000002105	CDC532	8.4278	-0.0707	-0.2442	0.8105989245388457	0.9998953409918314
ENSG00000002104	RPL664	5.3913	-0.2668	-0.7384	0.4724835204058111	0.9998953409918314
ENSG00000002103	UBE2399	4.5842	0.4766	1.1012	0.28937851361673755	0.9998953409918314
ENSG00000002102	EZH172	4.1617	-0.1567	-0.4152	0.6842678012193486	0.9998953409918314
ENSG00000002099	HTR849	3.4136	-0.5029	-0.9043	0.3811598218157306	0.9998953409918314
ENSG00000002097	DRD327	6.9669	0.1141	0.3596	0.7245411893308059	0.9998953409918314
ENSG00000002096	ANK563	6.9746	0.0465	0.1721	0.8657952338877546	0.9998953409918314
ENSG00000002094	TUBB386	1.2312	-0.0232	-0.052	0.9592246565477727	0.9998953409918314
ENSG00000002093	ADRB723	7.0291	-0.0957	-0.3134	0.758620418921699	0.9998953409918314
ENSG00000002092	KRT632	2.5138	0.5056	0.7037	0.4931333339598516	0.9998953409918314
ENSG00000002123	ATAD756	3.8565	-0.1337	-0.215	0.8328772310224377	0.9998953409918314
ENSG00000002122	MAPK567	8.0129	-0.0164	-0.0398	0.9687773574334312	0.9998953409918314
ENSG00000002121	RHO238	9.1289	0.1535	0.5901	0.5644949806186008	0.9998953409918314
ENSG00000002120	PRKC707	5.7911	-0.2685	-0.6698	0.5138728604461857	0.9998953409918314
ENSG00000002119	ZNF686	8.6509	-0.0832	-0.3524	0.7297932030138472	0.9998953409918314
ENSG00000002118	GNA294	11.3284	-0.0972	-0.3612	0.7233292900761121	0.9998953409918314
ENSG00000002117	SUZ705	3.0491	-0.2855	-0.4666	0.6479309083603537	0.9998953409918314
ENSG00000002115	RAB362	4.4048	-0.3889	-0.902	0.38233090276549087	0.9998953409918314
ENSG00000002114	CACN833	9.0765	0.0709	0.2082	0.8380478919151862	0.9998953409918314
ENSG00000002113	TIMM340	3.7787	-0.4524	-0.6424	0.5309652643118696	0.9998953409918314
ENSG00000002112	ARF602	10.5628	0.0959	0.2793	0.7841336931453045	0.9998953409918314
ENSG00000002110	RPL853	3.3752	-0.0577	-0.0962	0.9247118874110376	0.9998953409918314
ENSG00000002108	PPP1R671	6.0225	-0.3974	-0.9411	0.362609407461876	0.9998953409918314
ENSG00000000836	UBE2844	5.6971	-0.1124	-0.3293	0.7467923924757909	0.9998953409918314
ENSG00000000835	PPP2R543	8.6327	-0.0446	-0.181	0.8589434180176545	0.9998953409918314
ENSG00000000834	DNMT182	6.6744	0.0204	0.0677	0.9470029739281034	0.9998953409918314
ENSG00000000833	SKP622	2.8694	-0.1476	-0.2534	0.8036715012049537	0.9998953409918314
ENSG00000000830	MYO251	2.8897	-0.5232	-0.9352	0.3655350038688884	0.9998953409918314
ENSG00000000829	KIF652	1.5717	-0.6714	-1.0945	0.2922129314564904	0.9998953409918314
ENSG00000000828	PLC94	7.2409	-0.0219	-0.0687	0.946202405371305	0.9998953409918314
ENSG00000000827	RNF715	1.5781	-0.2551	-0.4944	0.6286607273441718	0.9998953409918314
ENSG00000000826	SKP147	3.4437	-0.2919	-0.5601	0.5842700275316807	0.9998953409918314
ENSG00000000825	TET361	8.1513	-0.0176	-0.0425	0.9666953141703523	0.9998953409918314
ENSG00000000823	OR275	4.8716	-0.4115	-1.0164	0.32670466074949367	0.9998953409918314
ENSG00000000822	SMARC113	3.2495	-0.1238	-0.1887	0.8530545092954417	0.9998953409918314
ENSG00000000821	EIF1	5.7642	-0.2108	-0.5776	0.572738231947822	0.9998953409918314
ENSG00000002141	SPTB119	2.8718	-0.0176	-0.0244	0.9808837515771368	0.9998953409918314
ENSG00000002139	EZH112	7.3199	-0.1191	-0.3947	0.6990320321508878	0.9998953409918314
ENSG00000002138	KCN736	8.8646	-0.2032	-0.7817	0.44743145059798106	0.9998953409918314
ENSG00000002137	OR574	6.9206	0.1117	0.3107	0.7606377848322678	0.9998953409918314
ENSG00000002136	BRD850	7.5424	-0.3377	-1.0389	0.3164656158790844	0.9998953409918314
ENSG00000002135	VCL743	3.1599	-0.2228	-0.2853	0.7796126610986127	0.9998953409918314
ENSG00000002134	KRT576	6.698	-0.3792	-0.8511	0.40906139233060956	0.9998953409918314
ENSG00000002133	CHRM143	4.1761	0.079	0.18	0.8597193658440777	0.9998953409918314
ENSG00000002130	TRIM833	7.0645	-0.1031	-0.4431	0.6644831456864205	0.9998953409918314
ENSG00000002126	COPB729	4.5965	-0.1527	-0.2553	0.8022031162046396	0.9998953409918314
ENSG00000002125	H2AF26	5.8489	-0.1313	-0.2962	0.7714067141182471	0.9998953409918314
ENSG00000002158	TMEM246	9.7457	-0.1763	-0.6251	0.541946551657986	0.9998953409918314
ENSG00000002157	MRPS95	4.8159	-0.4641	-0.9155	0.37544414289147365	0.9998953409918314
ENSG00000002154	TMEM574	4.656	0.457	0.8904	0.38828006333313947	0.9998953409918314
ENSG00000002151	PLC293	1.1605	-0.1872	-0.3207	0.7531700840605703	0.9998953409918314
ENSG00000002149	SEC198	4.3648	-0.1341	-0.3172	0.7557482942330742	0.9998953409918314
ENSG00000002147	KDM41	5.8774	0.2798	0.9131	0.37664252958044053	0.9998953409918314
ENSG00000002144	RHO721	3.9434	-0.0817	-0.1625	0.8732193717825156	0.9998953409918314
ENSG00000002142	SNX621	4.6902	0.3329	0.53	0.604398034890148	0.9998953409918314
ENSG00000000820	SLC399	2.1765	-0.1194	-0.1767	0.8622466483649661	0.9998953409918314
ENSG00000000819	CACN290	3.7795	-0.2069	-0.356	0.7271569262529596	0.9998953409918314
ENSG00000000818	SCN490	4.5867	0.0126	0.0286	0.9776241534600876	0.9998953409918314
ENSG00000000815	MRPL744	6.0127	-0.1288	-0.2369	0.8161380907518939	0.9998953409918314
ENSG00000000814	COPB349	1.5042	0.0259	0.0422	0.9669368654605395	0.9998953409918314
ENSG00000000813	USP47	9.8368	0.0342	0.1315	0.8972631097510082	0.9998953409918314
ENSG00000000812	HIST1H770	6.228	-0.2889	-0.4738	0.6429736825330656	0.9998953409918314
ENSG00000000811	SKP479	1.3426	0.7506	1.0647	0.30504665939139286	0.9998953409918314
ENSG00000000810	EIF27	7.4548	0.1628	0.5658	0.5804903360596143	0.9998953409918314
ENSG00000000808	COL38	4.9251	-0.4546	-0.6179	0.5465783092056622	0.9998953409918314
ENSG00000000807	KIF575	6.0467	-0.2112	-0.4194	0.6813206016305957	0.9998953409918314
ENSG00000000806	CYP234	10.3074	-0.0622	-0.2369	0.8161456596206219	0.9998953409918314
ENSG00000000805	ADRB587	2.7246	0.1921	0.2926	0.7741085402404245	0.9998953409918314
ENSG00000002175	H2AF304	1.8487	-0.4921	-0.9221	0.3720983436024752	0.9998953409918314
ENSG00000002174	ATAD877	5.6479	-0.175	-0.5196	0.6114530578284433	0.9998953409918314
ENSG00000002173	KCN796	6.0872	-0.35	-0.9959	0.3362182038815469	0.9998953409918314
ENSG00000002172	PXN194	6.8856	0.1061	0.2404	0.8135156340578502	0.9998953409918314
ENSG00000002169	USP629	10.0385	0.1678	0.5789	0.5718455635801574	0.9998953409918314
ENSG00000002168	DDX627	7.2203	0.373	0.7027	0.49378801269334205	0.9998953409918314
ENSG00000002166	OR892	3.2021	-0.1836	-0.311	0.7604034563169637	0.9998953409918314
ENSG00000002163	CCNB478	6.4179	0.4346	0.887	0.3900670000498335	0.9998953409918314
ENSG00000002162	VCL75	7.4453	0.2507	0.689	0.502063146284059	0.9998953409918314
ENSG00000002161	IFNG	3.7893	-0.0738	-0.1679	0.869069931951653	0.9998953409918314
ENSG00000002193	CCNB706	6.1509	-0.2062	-0.4711	0.6448590814017757	0.9998953409918314
ENSG00000002191	CCNB264	6.4354	-0.0584	-0.1706	0.8669771812520985	0.9998953409918314
ENSG00000002190	KIF822	2.8403	0.0178	0.0281	0.9779602450035934	0.9998953409918314
ENSG00000002189	EIF8	3.6372	-0.5026	-0.8802	0.39360985356681377	0.9998953409918314
ENSG00000002187	SPTB167	1.9386	0.1432	0.1586	0.8762664283829706	0.9998953409918314
ENSG00000002186	GABR621	3.9883	-0.5553	-0.7672	0.4556790586676508	0.9998953409918314
ENSG00000002185	FBXO434	2.8078	0.135	0.3456	0.7347734327453995	0.9998953409918314
ENSG00000002183	TOMM755	9.3775	0.0952	0.1915	0.8508734776954224	0.9998953409918314
ENSG00000002182	RNF437	2.8918	0.2118	0.3477	0.7332340325873845	0.9998953409918314
ENSG00000002181	CCNB574	6.081	0.2096	0.8972	0.3847619673250434	0.9998953409918314
ENSG00000002180	KCN554	8.0651	-0.0081	-0.0266	0.9791679595920809	0.9998953409918314
ENSG00000002179	EZH450	3.8143	0.2381	0.276	0.7865960055952862	0.9998953409918314
ENSG00000002178	FBXO18	7.1408	0.4026	1.1076	0.2866812426784653	0.9998953409918314
ENSG00000002210	KDM562	3.5029	-0.0161	-0.0325	0.9745622360838828	0.9998953409918314
ENSG00000002209	DYNC367	4.0215	0.278	0.5919	0.5633694515144219	0.9998953409918314
ENSG00000002208	GABR827	6.0346	-0.0854	-0.2046	0.8408492724364507	0.9998953409918314
ENSG00000002207	RAB267	7.7603	-0.1682	-0.608	0.55289600985559	0.9998953409918314
ENSG00000002206	KIF683	8.2442	0.0292	0.0984	0.9230291797631829	0.9998953409918314
ENSG00000002205	TRIM389	4.9432	0.3066	0.4838	0.6360299763970129	0.9998953409918314
ENSG00000002202	PLC845	3.2262	0.0469	0.0706	0.944745859769376	0.9998953409918314
ENSG00000002201	SCN797	5.5189	-0.1146	-0.2249	0.8253327303662807	0.9998953409918314
ENSG00000002200	UBE2135	1.9683	0.4461	0.7286	0.4782746856260317	0.9998953409918314
ENSG00000002198	EZH285	3.9411	0.5882	0.9523	0.35708599754114356	0.9998953409918314
ENSG00000002197	HDAC199	2.3281	0.1977	0.3829	0.7075595224257214	0.9998953409918314
ENSG00000002195	COL748	8.7293	0.0659	0.1761	0.862699586035413	0.9998953409918314
ENSG00000002194	TET882	2.5481	-0.5079	-0.7528	0.46403996206002074	0.9998953409918314
ENSG00000000804	MAPK296	9.5917	0.0979	0.2821	0.7819894096913517	0.9998953409918314
ENSG00000000803	EZH397	9.05	-0.1757	-0.6726	0.5121620769662293	0.9998953409918314
ENSG00000000802	KRT159	10.6791	-0.2994	-1.1009	0.28950904364213603	0.9998953409918314
ENSG00000000799	ARF549	7.6133	0.3941	0.5987	0.5589214541175651	0.9998953409918314
ENSG00000000797	DRD443	5.454	-0.3357	-0.633	0.5369418447563203	0.9998953409918314
ENSG00000000795	USP164	7.7569	-0.0157	-0.0449	0.9648117950816295	0.9998953409918314
ENSG00000000794	KMT2396	1.3394	0.0317	0.0532	0.9583275834152865	0.9998953409918314
ENSG00000000792	GRIN215	4.843	-0.4986	-1.0697	0.30284820906180165	0.9998953409918314
ENSG00000000790	UGT309	4.7444	-0.1077	-0.2694	0.7915644114834591	0.9998953409918314
ENSG00000000788	ZNF766	1.5892	0.3772	0.4846	0.6354449225754581	0.9998953409918314
ENSG00000000787	VPS896	1.825	0.5901	0.9587	0.3539703145388957	0.9998953409918314
ENSG00000000786	PPP1R486	7.4752	-0.4088	-1.0402	0.3158949010140556	0.9998953409918314
ENSG00000002229	MRPL376	7.8895	0.0954	0.4297	0.6739377583567172	0.9998953409918314
ENSG00000002224	SNX127	6.6481	-0.3662	-0.9486	0.35889026916019606	0.9998953409918314
ENSG00000002223	CYP559	6.2889	-0.1032	-0.2613	0.7976961885395158	0.9998953409918314
ENSG00000002222	BRD366	4.1419	0.1882	0.6011	0.5574034572545435	0.9998953409918314
ENSG00000002221	COL29	6.0968	-0.3143	-0.5258	0.6072300660073292	0.9998953409918314
ENSG00000002220	CUL43	3.6613	0.5019	0.7449	0.46864719902212626	0.9998953409918314
ENSG00000002218	KCN607	1.277	0.3515	0.7181	0.48453512282483624	0.9998953409918314
ENSG00000002217	DNMT118	4.3841	0.0584	0.1024	0.9199274109713451	0.9998953409918314
ENSG00000002215	DRD758	9.045	-0.0029	-0.0096	0.9924810311342857	0.9998953409918314
ENSG00000002212	HTR686	7.2354	0.4412	0.9038	0.3814112074636997	0.9998953409918314
ENSG00000000785	CHRM460	1.5871	0.5772	0.9466	0.35991395198891407	0.9998953409918314
ENSG00000000784	SEC894	6.1289	0.4121	1.0809	0.29799425577366306	0.9998953409918314
ENSG00000000783	CCNB110	9.6064	-0.1838	-0.6557	0.5226781047323514	0.9998953409918314
ENSG00000000782	DHX419	5.1283	-0.3955	-0.8763	0.3956397659013272	0.9998953409918314
ENSG00000000779	ANK179	7.0807	0.1159	0.4266	0.6761744537635439	0.9998953409918314
ENSG00000000778	UGT247	6.7688	-0.2195	-0.6419	0.5312824643307057	0.9998953409918314
ENSG00000000776	GNA72	7.8068	-0.2083	-0.7599	0.4599384429489004	0.9998953409918314
ENSG00000000772	RAB11FIP599	3.6379	-0.2076	-0.3415	0.7378069791408172	0.9998953409918314
ENSG00000000771	ANAPC329	5.9652	-0.149	-0.7781	0.4494480970655136	0.9998953409918314
ENSG00000000770	KMT2612	6.8547	-0.0404	-0.1762	0.8626322413060453	0.9998953409918314
ENSG00000000769	H2AF20	12.0546	0.2888	0.7226	0.4818353362477241	0.9998953409918314
ENSG00000002246	SIRT539	5.0481	-0.1274	-0.2147	0.8331051276579984	0.9998953409918314
ENSG00000002245	CDC41	9.6437	0.0886	0.4707	0.6450727326405432	0.9998953409918314
ENSG00000002243	KCN474	3.3283	0.4371	0.6811	0.5069039679461039	0.9998953409918314
ENSG00000002240	PRKC270	1.6325	-0.1314	-0.1714	0.8663293314389874	0.9998953409918314
ENSG00000002237	KCN159	1.79	0.6213	1.0334	0.3189461584080019	0.9998953409918314
ENSG00000002231	KDM608	6.1263	-0.2651	-0.3644	0.7209719926385996	0.9998953409918314
ENSG00000002230	SUZ34	3.9216	-0.013	-0.0294	0.9769352233240545	0.9998953409918314
ENSG00000002261	UGT515	3.1742	0.3833	0.5458	0.5938006094477444	0.9998953409918314
ENSG00000002260	PPP2R250	4.6808	0.326	0.7599	0.4599475292825773	0.9998953409918314
ENSG00000002257	EZH731	6.9108	0.0432	0.1408	0.8900100608871624	0.9998953409918314
ENSG00000002256	DHX624	1.8551	-0.1945	-0.2973	0.7705947789196633	0.9998953409918314
ENSG00000002255	EIF754	4.7396	0.3293	0.4487	0.6605285873541661	0.9998953409918314
ENSG00000002254	CCNB284	8.1816	-0.0061	-0.0189	0.9851517917582371	0.9998953409918314
ENSG00000002253	ADRB434	4.294	0.0887	0.1782	0.8611181901809167	0.9998953409918314
ENSG00000002251	SMARC198	4.1474	0.037	0.0768	0.9398862190085924	0.9998953409918314
ENSG00000002249	UBE2324	6.7558	0.0161	0.0445	0.9651263143628557	0.9998953409918314
ENSG00000002248	DRD313	4.4512	-0.4206	-0.8755	0.39605114044917844	0.9998953409918314
ENSG00000000768	MRPS35	7.6915	-0.0984	-0.326	0.7492695709142365	0.9998953409918314
ENSG00000000767	TET386	4.8742	-0.1222	-0.2948	0.7725038963024379	0.9998953409918314
ENSG00000000766	HIST1H668	10.304	-0.1993	-0.9393	0.3634886521401498	0.9998953409918314
ENSG00000000765	SLC403	1.6703	0.1334	0.268	0.7926146098265419	0.9998953409918314
ENSG00000000763	H2AF633	7.3845	0.3886	1.015	0.32732991004630474	0.9998953409918314
ENSG00000000762	SPTB593	1.8722	0.1382	0.306	0.7641297329318512	0.9998953409918314
ENSG00000000760	SMARC784	4.7652	0.3967	0.8146	0.42896475557443003	0.9998953409918314
ENSG00000000758	KRT710	6.2689	-0.0526	-0.0818	0.9359662857099089	0.9998953409918314
ENSG00000000757	ADAM626	2.9082	0.0999	0.1637	0.8723335076217229	0.9998953409918314
ENSG00000000756	SNX633	1.6988	-0.4499	-0.947	0.35970359467281565	0.9998953409918314
ENSG00000000754	GRIN188	3.5929	-0.1127	-0.1781	0.8612244453671917	0.9998953409918314
ENSG00000000753	PPP1R162	5.0395	-0.0478	-0.1041	0.9185505107647629	0.9998953409918314
ENSG00000000751	RPS365	8.5044	0.1889	0.44	0.6666465239547168	0.9998953409918314
ENSG00000002281	ABC500	5.5301	-0.047	-0.1311	0.8975529517356953	0.9998953409918314
ENSG00000002279	DUSP779	7.607	-0.0972	-0.3636	0.7215856931478459	0.9998953409918314
ENSG00000002278	GNA768	8.293	0.1325	0.4491	0.6602300588721376	0.9998953409918314
ENSG00000002275	PPP1R859	1.2342	-0.4304	-0.5986	0.5589746701892542	0.9998953409918314
ENSG00000002273	ATAD885	5.9995	0.3612	0.9497	0.35839187655358684	0.9998953409918314
ENSG00000002271	ACTN625	2.4953	-0.2225	-0.3301	0.7462302384368427	0.9998953409918314
ENSG00000002269	ARID550	8.3045	-0.0141	-0.0668	0.9476498848367954	0.9998953409918314
ENSG00000002265	CUL423	7.9356	0.1769	0.7637	0.4577187380615745	0.9998953409918314
ENSG00000002300	FBXO292	3.8617	-0.5981	-1.006	0.33146982001505243	0.9998953409918314
ENSG00000002299	DDX644	6.4032	-0.011	-0.0348	0.972766917910805	0.9998953409918314
ENSG00000002297	CHRM793	7.0676	-0.2952	-0.5513	0.5901112863318143	0.9998953409918314
ENSG00000002295	DHX3	5.4089	0.1123	0.3503	0.7313566904732123	0.9998953409918314
ENSG00000002292	USP567	4.6025	-0.3272	-0.775	0.45123850658228737	0.9998953409918314
ENSG00000002291	OR204	1.5232	0.311	0.5255	0.6074358106394364	0.9998953409918314
ENSG00000002289	KDM320	4.1479	0.1374	0.2311	0.8206140667349171	0.9998953409918314
ENSG00000002288	KCN686	8.6124	-0.2065	-0.3355	0.7422382362591202	0.9998953409918314
ENSG00000002287	KDM36	8.3681	0.1495	0.6186	0.5461065889400971	0.9998953409918314
ENSG00000002286	SMARC739	8.219	-0.2857	-0.5805	0.5708132517329703	0.9998953409918314
ENSG00000002285	MRPS847	2.1668	0.2929	0.4066	0.6904139786218499	0.9998953409918314
ENSG00000002284	MMP542	4.9241	0.2193	0.3342	0.7431471748044389	0.9998953409918314
ENSG00000002317	TOMM575	4.5823	0.6051	0.9301	0.3680712478359076	0.9998953409918314
ENSG00000002315	TRIM755	7.0484	0.0876	0.1996	0.844654565044702	0.9998953409918314
ENSG00000002312	DUSP259	3.0711	-0.0855	-0.1686	0.8685151379366611	0.9998953409918314
ENSG00000002311	HIST1H71	5.1552	0.2467	0.6289	0.5395206430124373	0.9998953409918314
ENSG00000002310	DDX304	7.6549	0.0435	0.1534	0.8803096322588624	0.9998953409918314
ENSG00000002309	TIMM391	3.5724	-0.4769	-0.7287	0.4782005763964364	0.9998953409918314
ENSG00000002308	MCL1	1.8475	0.2521	0.5862	0.5670595533161968	0.9998953409918314
ENSG00000002307	TMEM60	2.1049	-0.4791	-0.5915	0.5636023143880842	0.9998953409918314
ENSG00000002306	COL516	10.586	0.203	0.666	0.5162074554902707	0.9998953409918314
ENSG00000002304	TRIM454	6.5587	-0.0018	-0.0039	0.9969591927531556	0.9998953409918314
ENSG00000002303	SUZ820	4.0504	0.1875	0.5052	0.6213083738231835	0.9998953409918314
ENSG00000002302	ARF608	3.3527	-0.1441	-0.228	0.8229340716811308	0.9998953409918314
ENSG00000002301	ZNF306	7.0189	-0.415	-0.7865	0.4446578796525025	0.9998953409918314
ENSG00000000750	EIF598	5.3015	0.0339	0.0572	0.9551841239146377	0.9998953409918314
ENSG00000000747	UGT234	10.4403	-0.0008	-0.0034	0.9973648900247817	0.9998953409918314
ENSG00000000746	MMP882	5.4607	0.3566	0.8522	0.4084277722115969	0.9998953409918314
ENSG00000000745	SEC820	7.5163	0.1739	0.5126	0.6162209924939945	0.9998953409918314
ENSG00000000744	ADAM395	1.119	0.5517	0.902	0.38229926359151134	0.9998953409918314
ENSG00000000742	PRKC372	2.256	0.3224	0.6542	0.5235844231022286	0.9998953409918314
ENSG00000000741	TET235	8.9369	-0.0103	-0.0391	0.9693715467913059	0.9998953409918314
ENSG00000000740	UGT341	2.6457	0.7506	1.1166	0.2829479586200513	0.9998953409918314
ENSG00000000739	UBE2568	3.22	-0.7615	-1.1006	0.2896208189694878	0.9998953409918314
ENSG00000000738	FBXO610	10.7955	-0.0111	-0.0255	0.9799859632384483	0.9998953409918314
ENSG00000000737	TRIM736	2.2762	-0.194	-0.2531	0.8038373814605915	0.9998953409918314
ENSG00000000736	MRPS633	3.6713	-0.3566	-0.6546	0.5233655599950215	0.9998953409918314
ENSG00000002334	ARID469	3.3177	-0.3735	-0.7329	0.47570999779193945	0.9998953409918314
ENSG00000002332	TUBB232	2.7304	-0.5181	-0.8757	0.39599537232345505	0.9998953409918314
ENSG00000002328	PDK1	5.7813	-0.2412	-0.4509	0.6589693045429993	0.9998953409918314
ENSG00000002327	H2AF586	3.5696	-0.3457	-0.7054	0.4921391987684114	0.9998953409918314
ENSG00000002326	DDX690	1.129	0.1274	0.2681	0.7925617162131705	0.9998953409918314
ENSG00000002324	ACTN515	5.7196	-0.2342	-0.5501	0.5909302513236249	0.9998953409918314
ENSG00000002323	DHX650	1.3362	-0.6405	-1.0909	0.293716699867448	0.9998953409918314
ENSG00000002322	SCN742	10.0863	-0.1729	-0.6175	0.546821347706237	0.9998953409918314
ENSG00000002321	RNF895	4.6099	0.2593	0.592	0.563261697871112	0.9998953409918314
ENSG00000002319	CUL300	2.7468	0.8145	1.0421	0.3150266479921082	0.9998953409918314
ENSG00000002318	ADRB403	3.4043	0.2533	0.4348	0.6703343256517285	0.9998953409918314
ENSG00000002351	HIST1H783	5.7034	0.3579	0.9661	0.3504096734760247	0.9998953409918314
ENSG00000002349	PXN475	1.2837	0.0147	0.0353	0.972334417424919	0.9998953409918314
ENSG00000002347	H2AF222	5.5622	-0.253	-0.5971	0.5599945007216742	0.9998953409918314
ENSG00000002346	RNF7	8.0918	-0.032	-0.1791	0.8604175404595829	0.9998953409918314
ENSG00000002345	DRD208	7.0819	0.1472	0.5541	0.5882660188131792	0.9998953409918314
ENSG00000002343	COL646	3.2919	-0.1802	-0.2956	0.7718905356679526	0.9998953409918314
ENSG00000002341	SEC331	3.7705	-0.3148	-0.7494	0.4660324181257992	0.9998953409918314
ENSG00000002340	GABR279	3.1634	-0.7056	-1.0885	0.29476120658690763	0.9998953409918314
ENSG00000002339	KIF715	6.1194	-0.0246	-0.0722	0.943497885556912	0.9998953409918314
ENSG00000002338	VPS258	2.4741	0.0496	0.0841	0.9341348325921001	0.9998953409918314
ENSG00000002337	PRKC883	4.7726	0.1939	0.4212	0.6799978669744245	0.9998953409918314
ENSG00000002336	PRKC872	7.6418	-0.197	-0.6566	0.5220992040633179	0.9998953409918314
ENSG00000002367	CACN470	3.3445	0.7394	1.0681	0.30354241648020425	0.9998953409918314
ENSG00000002366	GNA356	5.088	-0.3705	-0.9858	0.340974764569406	0.9998953409918314
ENSG00000002365	ARF534	5.184	0.0301	0.0686	0.9462417282617193	0.9998953409918314
ENSG00000002364	RHO320	6.0569	-0.0511	-0.1238	0.903199838689837	0.9998953409918314
ENSG00000002363	ANAPC715	6.2412	-0.0981	-0.3305	0.7459253097338792	0.9998953409918314
ENSG00000002362	TRIM180	4.351	-0.0635	-0.111	0.9131969433185767	0.9998953409918314
ENSG00000002361	UBE281	7.0252	0.1207	0.3494	0.7319732216365298	0.9998953409918314
ENSG00000002360	TUBB563	7.0918	0.3579	1.0243	0.3230705495823901	0.9998953409918314
ENSG00000002359	PPP1R210	1.1185	0.0851	0.1678	0.8691370929982343	0.9998953409918314
ENSG00000002355	KIF90	12.285	-0.3014	-0.4976	0.6265018287888214	0.9998953409918314
ENSG00000002354	MRPL103	1.9603	-0.6645	-0.865	0.40159696396440225	0.9998953409918314
ENSG00000002353	DDX668	3.7545	-0.8196	-0.9727	0.34722138398000324	0.9998953409918314
ENSG00000002352	TRIM716	5.7652	-0.3168	-0.8446	0.41251120865502666	0.9998953409918314
ENSG00000000734	SCN785	3.9615	-0.1746	-0.309	0.7618618702386926	0.9998953409918314
ENSG00000000733	DYNC276	5.4475	0.1407	0.3668	0.7192452096936646	0.9998953409918314
ENSG00000000731	TLN431	5.2568	0.2563	0.4827	0.636742515510806	0.9998953409918314
ENSG00000000729	H2AF753	2.4255	-0.0995	-0.1549	0.8791173799280447	0.9998953409918314
ENSG00000000728	DHX61	7.6087	0.1496	0.3586	0.725240977119846	0.9998953409918314
ENSG00000000726	DNMT550	4.0103	-0.1837	-0.264	0.7956333820220136	0.9998953409918314
ENSG00000000725	GABR447	3.2151	-0.0508	-0.0812	0.9364037172744875	0.9998953409918314
ENSG00000000724	PPP1R515	6.6033	-0.0703	-0.2318	0.8200213071707996	0.9998953409918314
ENSG00000000722	RAB169	5.4132	-0.2057	-0.4256	0.6768932586303207	0.9998953409918314
ENSG00000000719	PPP1R256	2.3813	-0.0112	-0.0156	0.9877427762185088	0.9998953409918314
ENSG00000000718	TLN548	2.6281	0.0223	0.0367	0.9712051727352894	0.9998953409918314
ENSG00000002381	HDAC481	5.7158	0.1246	0.2085	0.8378345783434488	0.9998953409918314
ENSG00000002380	DRD328	3.1632	-0.3132	-0.5235	0.6088309618726486	0.9998953409918314
ENSG00000002377	H2AF762	5.196	-0.3094	-0.2466	0.8087763446338331	0.9998953409918314
ENSG00000002376	RAB11FIP452	2.8347	0.2705	0.7472	0.4673316833928385	0.9998953409918314
ENSG00000002375	SNX788	4.2991	-0.1277	-0.3856	0.70558547599986	0.9998953409918314
ENSG00000002374	PRKC809	2.5128	0.0535	0.0699	0.9452321064617415	0.9998953409918314
ENSG00000002373	CACN585	12.1347	-0.3177	-0.9498	0.3583449776849933	0.9998953409918314
ENSG00000002372	DRD254	2.9456	-0.247	-0.5499	0.5910324875457432	0.9998953409918314
ENSG00000002370	KRT636	1.7815	0.1084	0.1766	0.8623867412633105	0.9998953409918314
ENSG00000002369	SEC578	3.4626	0.2557	0.3606	0.7238057401563611	0.9998953409918314
ENSG00000002368	DNMT578	1.6598	-0.489	-0.8168	0.4277050645819349	0.9998953409918314
ENSG00000002400	COL125	1.8876	0.2089	0.2962	0.7714057703497156	0.9998953409918314
ENSG00000002399	SLC313	5.0215	0.431	0.8234	0.42411037468813784	0.9998953409918314
ENSG00000002398	GRIN530	9.11	0.0448	0.1694	0.8679414502685721	0.9998953409918314
ENSG00000002396	DDX484	8.5457	0.14	0.3485	0.7326335663422775	0.9998953409918314
ENSG00000002395	CACN737	9.0978	-0.3428	-1.0073	0.330882114983871	0.9998953409918314
ENSG00000002391	PPP1R336	4.1412	-0.1231	-0.369	0.7176829292048617	0.9998953409918314
ENSG00000002390	MMP190	4.8402	-0.1053	-0.2804	0.7833032881941226	0.9998953409918314
ENSG00000002389	USP432	2.0965	-0.1402	-0.2613	0.7977022955903605	0.9998953409918314
ENSG00000002388	ADRB684	5.2785	0.1277	0.3565	0.7267799606477126	0.9998953409918314
ENSG00000002387	DUSP754	9.0931	0.0627	0.3088	0.7620130786425315	0.9998953409918314
ENSG00000002386	COPB426	2.4485	0.0388	0.0526	0.9588152419232255	0.9998953409918314
ENSG00000002384	RAB11FIP331	6.7151	0.0313	0.063	0.9506216170852132	0.9998953409918314
ENSG00000002416	HDAC354	5.2477	0.1412	0.3995	0.6955451089841203	0.9998953409918314
ENSG00000002415	RAB246	3.4866	0.0542	0.0726	0.9431202477043508	0.9998953409918314
ENSG00000002413	CDC799	4.7102	-0.1055	-0.1772	0.8618576068333136	0.9998953409918314
